Year,H.S Code,Commodity Description AR,Commodity Description EN,Country AR ,Country EN ,Value (S.R),Weight (kg)
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,جيبوتي,DJIBOUTI,"228,473","102,027"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,روسيا الاتحادية,RUSSIAN FEDERATION,"3,620",554
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,رومانيا,ROMANIA,"3,960",638
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,ساحل العاج (كوت ديفوار),COTE D'IVOIRE,"3,546",600
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,سريلانكا,SRI LANKA,"1,113,778","252,493"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,سلطنة عمان,SULTANATE OF OMAN,"39,471,104","9,614,871"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,سنغافورة,SINGAPORE,"65,935","6,000"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,سوريا,SYRIA,"194,407","104,874"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,سويسرا,SWITZERLAND,"1,005,357","29,543"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,طاجاكستان,TAJIKISTAN,"51,175","20,904"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,غانا,GHANA,"2,100","2,000"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,غيانا,GUYANA,"20,687","6,400"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,غينيا,GUINEA,"30,690","20,500"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,فرنسا,FRANCE,"30,165","3,411"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,فلسطين,PALESTINE,"88,200","25,200"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,قرغيزستان (قرغيزيا),KYRGYZSTAN,"51,750","21,000"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,قطر,QATAR,"3,255,588","301,351"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,كازاخستان,KAZAKHSTAN,"433,377","211,404"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,كامبوديا,CAMBODIA,"9,000","5,500"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,كندا,CANADA,"1,606,904","130,945"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,كوريا الجنوبية,SOUTH KOREA,"155,354","7,183"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,كينيا,KENYA,"117,567","68,776"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,لبنان,LEBANON,"5,006,190","2,157,717"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,ليبيا,LIBYA,"69,000","9,460"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,ليتوانيا,LITHUANIA,"344,438","39,000"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,مالي,MALI,"3,538",600
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,ماليزيا,MALAYSIA,"3,150,316","340,952"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,مصر,EGYPT,"4,388,192","1,096,982"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,موريتانيا,MAURITANIA,"986,239","330,048"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,موريشيوس,MAURITIUS,"235,593","12,300"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,نيجيريا,NIGERIA,"6,272","2,190"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,نيوزيلندا,NEW ZEALAND,"126,557","16,200"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,هولندا,NETHERLANDS,"718,371","172,908"
2021,8041021,تمر مضغوط (مكنوز),PRESSED DATES,هونج كونج,HONG KONG,"149,125","8,219"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,ألبانيا,ALBANIA,"224,016","44,272"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,أوزباكستان,UZBEKISTAN,"511,722","270,930"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,أوغندا,UGANDA,"1,062",100
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,استراليا,AUSTRALIA,"502,652","38,992"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,الأردن,JORDAN,"11,789,276","2,465,966"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,الامارات العربية المتحدة,UNITED ARAB EMIRATES,"151,269,103","25,931,886"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,البحرين,BAHRAIN,"496,281","105,184"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,الجمهورية اليمنية,REPUBLIC OF YEMEN,"13,000",900
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,الدنمارك,DENMARK,"76,378","19,258"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,السنغال,SENEGAL,"76,176","30,500"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,السودان,SUDAN,"77,728","38,879"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,السويد,SWEDEN,"213,030","22,836"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,الصين,CHINA,"942,120","317,532"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,الفلبين,PHILIPPINES,"35,000","56,000"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,الكويت,KUWAIT,"25,983,570","4,853,218"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,المانيا,GERMANY,"1,439,059","107,848"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,المجر (هنغاريا),HUNGARY,"85,631","10,800"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,المغرب,MOROCCO,"40,049","2,696"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,المملكة المتحدة,UNITED KINGDOM,"3,972,427","587,741"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,النرويج,NORWAY,"232,272","21,153"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,النمسا,AUSTRIA,"6,881",391
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,الهند,INDIA,"6,229,557","1,943,453"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,الولايات المتحدة الأمريكية,U.S.A,"274,349","11,278"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,اليابان,JAPAN,288,55
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,اندونيسيا,INDONESIA,"4,022,512","1,185,052"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,باكستان,PAKISTAN,"325,344","112,020"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,بلجيكا,BELGIUM,"428,568","51,659"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,بنغلاديش,BANGLADESH,"15,861,138","6,605,613"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,تركيا,TURKEY,"15,443,039","2,667,527"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,تشاد,CHAD,686,550
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,تنزانيا,TANZANIA,"10,123","25,630"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,توجو,TOGO,"101,000","46,600"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,تونس,TUNISIA,"142,529",982
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,جامبيا,GAMBIA,"11,800","17,000"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,جمهورية الصومال,SOMALIA,"3,441,293","1,787,340"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,جنوب افريقيا,SOUTH AFRICA,"821,959","123,545"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,جيبوتي,DJIBOUTI,"1,356,000","564,380"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,روسيا الاتحادية,RUSSIAN FEDERATION,"2,289,920","214,675"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,سريلانكا,SRI LANKA,"163,154","87,664"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,سلطنة عمان,SULTANATE OF OMAN,"6,677,144","1,635,965"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,سنغافورة,SINGAPORE,"1,250,484","127,857"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,سويسرا,SWITZERLAND,"68,861","14,641"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,سيراليون,SIERRA LEONE,"3,000","2,000"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,غانا,GHANA,"30,200","11,000"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,فرنسا,FRANCE,"213,853","19,692"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,قطر,QATAR,"253,176","21,912"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,كندا,CANADA,"1,184,985","110,376"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,كوريا الجنوبية,SOUTH KOREA,778,155
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,كينيا,KENYA,"61,522","33,782"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,لبنان,LEBANON,"4,866,077","1,326,527"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,ماليزيا,MALAYSIA,"7,457,555","1,245,722"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,مصر,EGYPT,"2,808,725","2,035,289"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,مقدونيا,MACEDONIA,"74,531","23,861"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,موريتانيا,MAURITANIA,"189,441","96,000"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,موريشيوس,MAURITIUS,"27,137",914
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,نيجيريا,NIGERIA,"35,199","6,341"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,هولندا,NETHERLANDS,"786,469","85,092"
2021,8041029,غيره من تمر مجفف,OTHER DRIED DATES,هونج كونج,HONG KONG,"926,477","34,584"
2022,8041010,تمر طازج (رطب),FRESH DATES,إثيوبيا,ETHIOPIA,"2,848,461","1,373,920"
2022,8041010,تمر طازج (رطب),FRESH DATES,أذربيجان,AZERBAIJAN,"1,256","2,195"
2022,8041010,تمر طازج (رطب),FRESH DATES,إسبانيا,SPAIN,"3,440","7,725"
2022,8041010,تمر طازج (رطب),FRESH DATES,أستراليا,AUSTRALIA,"5,109,364","445,926"
2022,8041010,تمر طازج (رطب),FRESH DATES,إستونيا,ESTONIA,"905,549","56,289"
2022,8041010,تمر طازج (رطب),FRESH DATES,ألبانيا,ALBANIA,"258,783","60,087"
2022,8041010,تمر طازج (رطب),FRESH DATES,ألمانيا,GERMANY,"4,540,683","529,675"
2022,8041010,تمر طازج (رطب),FRESH DATES,إندونيسيا,INDONESIA,"34,069,381","8,387,830"
2022,8041010,تمر طازج (رطب),FRESH DATES,أوزبكستان,UZBEKISTAN,"42,000","22,000"
2022,8041010,تمر طازج (رطب),FRESH DATES,إيرلندا,IRELAND,605,918
2022,8041010,تمر طازج (رطب),FRESH DATES,إيطاليا,ITALY,"1,275",342
2022,8041010,تمر طازج (رطب),FRESH DATES,الأردن,JORDAN,"19,489,028","3,089,273"
2022,8041010,تمر طازج (رطب),FRESH DATES,الإمارات العربية المتحدة,UNITED ARAB EMIRATES,"355,561","157,971"
2022,8041010,تمر طازج (رطب),FRESH DATES,البحرين,BAHRAIN,"100,600","70,620"
2022,8041010,تمر طازج (رطب),FRESH DATES,البرتغال,PORTUGAL,802,"1,304"
2022,8041010,تمر طازج (رطب),FRESH DATES,البوسنة والهرسك,BOSNIA AND HERZEGOVINA,"18,862","3,435"
2022,8041010,تمر طازج (رطب),FRESH DATES,الجمهورية اليمنية,REPUBLIC OF YEMEN,"3,105,766","1,504,202"
2022,8041010,تمر طازج (رطب),FRESH DATES,الدنمارك,DENMARK,"45,000","20,000"
2022,8041010,تمر طازج (رطب),FRESH DATES,السنغال,SENEGAL,"860,745","160,380"
2022,8041010,تمر طازج (رطب),FRESH DATES,السودان,SUDAN,"2,473,674","630,820"
2022,8041010,تمر طازج (رطب),FRESH DATES,السويد,SWEDEN,"2,125,914","380,366"
2022,8041010,تمر طازج (رطب),FRESH DATES,الصين,CHINA,"11,670,582","5,357,110"
2022,8041010,تمر طازج (رطب),FRESH DATES,العراق,IRAQ,"27,931","4,090"
2022,8041010,تمر طازج (رطب),FRESH DATES,الكاميرون,CAMEROON,"662,500","125,000"
2022,8041010,تمر طازج (رطب),FRESH DATES,الكويت,KUWAIT,"10,280,303","2,249,524"
2022,8041010,تمر طازج (رطب),FRESH DATES,المالديف,MALDIVES,"373,711","23,312"
2022,8041010,تمر طازج (رطب),FRESH DATES,المجر (هنغاريا),HUNGARY,"1,199","1,343"
2022,8041010,تمر طازج (رطب),FRESH DATES,المغرب,MOROCCO,"33,982,651","3,559,152"
2022,8041010,تمر طازج (رطب),FRESH DATES,المملكة المتحدة,UNITED KINGDOM,"15,716,085","1,626,055"
2022,8041010,تمر طازج (رطب),FRESH DATES,النرويج,NORWAY,"322,745","73,387"
2022,8041010,تمر طازج (رطب),FRESH DATES,النيجر,NIGER,"12,430","40,000"
2022,8041010,تمر طازج (رطب),FRESH DATES,الهند,INDIA,"35,241,795","8,579,526"
2022,8041010,تمر طازج (رطب),FRESH DATES,الولايات المتحدة الأمريكية,U.S.A,"9,734,633","823,104"
2022,8041010,تمر طازج (رطب),FRESH DATES,اليابان,JAPAN,"2,372,476","96,222"
2022,8041010,تمر طازج (رطب),FRESH DATES,اليونان,GREECE,"46,102","32,589"
2022,8041010,تمر طازج (رطب),FRESH DATES,باكستان,PAKISTAN,"1,591,852","343,099"
2022,8041010,تمر طازج (رطب),FRESH DATES,بروناي دار السلام,BRUNEI DARUSSALAM,"5,135,973","250,530"
2022,8041010,تمر طازج (رطب),FRESH DATES,بلجيكا,BELGIUM,"916,642","103,241"
2022,8041010,تمر طازج (رطب),FRESH DATES,بنغلاديش,BANGLADESH,"19,583,370","6,231,766"
2022,8041010,تمر طازج (رطب),FRESH DATES,بنما,PANAMA,"16,309","3,356"
2022,8041010,تمر طازج (رطب),FRESH DATES,بنين,BENIN,"281,310","97,000"
2022,8041010,تمر طازج (رطب),FRESH DATES,بوروندي,BURUNDI,1,"4,500"
2022,8041010,تمر طازج (رطب),FRESH DATES,بولندا,POLAND,820,"1,339"
2022,8041010,تمر طازج (رطب),FRESH DATES,تايلاند,THAILAND,"69,122","17,332"
2022,8041010,تمر طازج (رطب),FRESH DATES,تركيا,TURKEY,"35,900,278","7,591,250"
2022,8041010,تمر طازج (رطب),FRESH DATES,تشيلي,CHILE,"4,337",900
2022,8041010,تمر طازج (رطب),FRESH DATES,تنزانيا,TANZANIA,"1,813,497","586,423"
2022,8041010,تمر طازج (رطب),FRESH DATES,توجو,TOGO,"135,500","31,000"
2022,8041010,تمر طازج (رطب),FRESH DATES,تونس,TUNISIA,"22,763","2,220"
2022,8041010,تمر طازج (رطب),FRESH DATES,جامبيا,GAMBIA,"224,150","121,633"
2022,8041010,تمر طازج (رطب),FRESH DATES,جزر القمر,COMOROS,"344,424","106,250"
2022,8041010,تمر طازج (رطب),FRESH DATES,جمهورية الصومال,SOMALIA,"18,093,925","8,849,707"
2022,8041010,تمر طازج (رطب),FRESH DATES,جمهورية جنوب السودان,SOUTH SUDAN,"37,500","26,000"
2022,8041010,تمر طازج (رطب),FRESH DATES,جنوب أفريقيا,SOUTH AFRICA,"2,093,655","419,851"
2022,8041010,تمر طازج (رطب),FRESH DATES,جورجيا,GEORGIA,"428,788","42,945"
2022,8041010,تمر طازج (رطب),FRESH DATES,جيبوتي,DJIBOUTI,"11,337,467","4,236,561"
2022,8041010,تمر طازج (رطب),FRESH DATES,روسيا الإتحادية,RUSSIAN FEDERATION,"983,743","130,660"
2022,8041010,تمر طازج (رطب),FRESH DATES,رومانيا,ROMANIA,"9,452","1,760"
2022,8041010,تمر طازج (رطب),FRESH DATES,ساحل العاج (كوت ديفوار),COTE D'IVOIRE,"265,001","50,000"
2022,8041010,تمر طازج (رطب),FRESH DATES,سريلانكا,SRI LANKA,"1,269,323","307,235"
2022,8041010,تمر طازج (رطب),FRESH DATES,سلطنة عمان,SULTANATE OF OMAN,"3,909,954","1,210,453"
2022,8041010,تمر طازج (رطب),FRESH DATES,سنغافورة,SINGAPORE,"3,616,508","213,263"
2022,8041010,تمر طازج (رطب),FRESH DATES,سوريا,SYRIA,"1,500",180
2022,8041010,تمر طازج (رطب),FRESH DATES,سويسرا,SWITZERLAND,"121,828","16,100"
2022,8041010,تمر طازج (رطب),FRESH DATES,سيراليون,SIERRA LEONE,"56,300","15,500"
2022,8041010,تمر طازج (رطب),FRESH DATES,طاجاكستان,TAJIKISTAN,"85,965","44,538"
2022,8041010,تمر طازج (رطب),FRESH DATES,غانا,GHANA,"309,224","75,000"
2022,8041010,تمر طازج (رطب),FRESH DATES,غينيا,GUINEA,"1,540,571","284,175"
2022,8041010,تمر طازج (رطب),FRESH DATES,غينيا بيساو,GUINEA-BISSAU,"132,500","25,000"
2022,8041010,تمر طازج (رطب),FRESH DATES,فرنسا,FRANCE,"3,571,095","393,349"
2022,8041010,تمر طازج (رطب),FRESH DATES,فلسطين,PALESTINE,"6,300","1,400"
2022,8041010,تمر طازج (رطب),FRESH DATES,فنلندا,FINLAND,965,884
2022,8041010,تمر طازج (رطب),FRESH DATES,فيتنام,VIETNAM,995,"1,749"
2022,8041010,تمر طازج (رطب),FRESH DATES,قطر,QATAR,"343,000","11,550"
2022,8041010,تمر طازج (رطب),FRESH DATES,كازاخستان,KAZAKHSTAN,"1,426,255","345,036"
2022,8041010,تمر طازج (رطب),FRESH DATES,كندا,CANADA,"4,780,546","690,567"
2022,8041010,تمر طازج (رطب),FRESH DATES,كوبا,CUBA,"8,130","3,700"
2022,8041010,تمر طازج (رطب),FRESH DATES,كوريا الجنوبية,SOUTH KOREA,"467,107","40,444"
2022,8041010,تمر طازج (رطب),FRESH DATES,كينيا,KENYA,"4,262,565","1,337,925"
2022,8041010,تمر طازج (رطب),FRESH DATES,لبنان,LEBANON,"2,180,083","596,990"
2022,8041010,تمر طازج (رطب),FRESH DATES,ليبيا,LIBYA,"385,725","65,582"
2022,8041010,تمر طازج (رطب),FRESH DATES,ليتوانيا,LITHUANIA,"377,217","16,993"
2022,8041010,تمر طازج (رطب),FRESH DATES,مالي,MALI,"399,925","77,500"
2022,8041010,تمر طازج (رطب),FRESH DATES,ماليزيا,MALAYSIA,"22,114,558","2,573,847"
2022,8041010,تمر طازج (رطب),FRESH DATES,مصر,EGYPT,"12,658,052","7,606,699"
2022,8041010,تمر طازج (رطب),FRESH DATES,موريتانيا,MAURITANIA,"3,222,571","991,410"
2022,8041010,تمر طازج (رطب),FRESH DATES,موريشيوس,MAURITIUS,"132,500","25,000"
2022,8041010,تمر طازج (رطب),FRESH DATES,موزمبيق,MOZAMBIQUE,"698,099","125,000"
2022,8041010,تمر طازج (رطب),FRESH DATES,نيبال,NEPAL,780,"1,329"
2022,8041010,تمر طازج (رطب),FRESH DATES,نيجيريا,NIGERIA,"370,246","89,400"
2022,8041010,تمر طازج (رطب),FRESH DATES,هولندا,NETHERLANDS,"7,873,326","973,426"
2022,8041010,تمر طازج (رطب),FRESH DATES,هونج كونج,HONG KONG,"438,792","21,199"
